"subject_id","activity_id","t_body_acc_mean_x","t_body_acc_mean_y","t_body_acc_mean_z","t_body_acc_std_x","t_body_acc_std_y","t_body_acc_std_z","t_gravity_acc_mean_x","t_gravity_acc_mean_y","t_gravity_acc_mean_z","t_gravity_acc_std_x","t_gravity_acc_std_y","t_gravity_acc_std_z","t_body_gyro_mean_x","t_body_gyro_mean_y","t_body_gyro_mean_z","t_body_gyro_std_x","t_body_gyro_std_y","t_body_gyro_std_z","f_body_acc_mean_x","f_body_acc_mean_y","f_body_acc_mean_z","f_body_acc_std_x","f_body_acc_std_y","f_body_acc_std_z","f_body_gyro_mean_x","f_body_gyro_mean_y","f_body_gyro_mean_z","f_body_gyro_std_x","f_body_gyro_std_y","f_body_gyro_std_z"
5,"standing",0.27866474,-0.032790496,-0.10908935,-0.96596635,-0.873944,-0.94145359,0.96829606,-0.0097167099,0.10749117,-0.99852119,-0.98370989,-0.98631593,-0.023922405,-0.083777025,0.11655893,-0.95560058,-0.94862665,-0.92697102,-0.95063328,-0.86344501,-0.93490811,-0.97439229,-0.88700741,-0.94987857,-0.93341908,-0.94832691,-0.90714756,-0.96308327,-0.94908346,-0.94145808
5,"standing",0.28260973,-0.033830384,-0.11658414,-0.95339341,-0.86394972,-0.92941628,0.96917334,-0.019568361,0.10642761,-0.99327194,-0.9465463,-0.98231398,-0.021303471,-0.077391765,0.085604997,-0.95307857,-0.94055909,-0.91719138,-0.9348919,-0.8511285,-0.93131428,-0.96314107,-0.8790689,-0.93306,-0.93039126,-0.94221512,-0.899573,-0.96067572,-0.93987168,-0.9313922
5,"standing",0.2805821,-0.011794506,-0.11432936,-0.96858482,-0.93547202,-0.95757997,0.97102394,-0.028743167,0.10271324,-0.99174517,-0.98331114,-0.97198161,-0.023168429,-0.064169045,0.058439985,-0.96707768,-0.9663641,-0.96345206,-0.95357829,-0.91644376,-0.95511935,-0.97701248,-0.95140524,-0.96177416,-0.95470207,-0.96104796,-0.95367206,-0.97103288,-0.97030302,-0.97062235
5,"standing",0.27516393,-0.0071232472,-0.099159739,-0.99235946,-0.96475187,-0.99169176,0.97125961,-0.025050775,0.10129396,-0.99524704,-0.97816325,-0.98486888,-0.025933173,-0.070272098,0.078559755,-0.97394122,-0.98539428,-0.97840633,-0.98978371,-0.95223398,-0.98971063,-0.99365228,-0.97458404,-0.99293974,-0.96718964,-0.98375283,-0.97212508,-0.97601506,-0.98654966,-0.98286815
5,"standing",0.27716646,0.00037391287,-0.19484921,-0.98208438,-0.82781016,-0.62485948,0.9698582,-0.021232009,0.10595632,-0.99677655,-0.9851743,-0.97722028,0.040162435,-0.17392348,0.086322275,-0.69759845,-0.88237654,-0.80709483,-0.97938121,-0.86194884,-0.70898559,-0.98319782,-0.82164971,-0.61041077,-0.64920226,-0.91975499,-0.81623688,-0.71349839,-0.86486646,-0.82161289
5,"sitting",0.23786802,0.06967898,-0.069621419,-0.97162403,-0.81178567,-0.92590369,0.92410109,0.15035402,0.15994161,-0.96525473,-0.83053402,-0.87467958,-0.010466564,-0.13117806,0.23829148,-0.92684101,-0.93428619,-0.87110214,-0.96161513,-0.86844162,-0.92996792,-0.97671153,-0.79797006,-0.92851818,-0.89726741,-0.93957567,-0.85852493,-0.93643083,-0.93154888,-0.88715958
5,"sitting",0.27541002,-0.0076771766,-0.084115854,-0.98546619,-0.87778233,-0.93903749,0.91446904,0.19105071,0.16208393,-0.98126832,-0.90592255,-0.92690931,-0.0086256831,-0.097640627,0.25799765,-0.96484033,-0.96071587,-0.95287651,-0.98218456,-0.8940582,-0.95133946,-0.98694851,-0.87643552,-0.93608599,-0.95270696,-0.9650918,-0.94904402,-0.96867902,-0.95836449,-0.95838447
5,"sitting",0.28588542,-0.026412624,-0.1179821,-0.99316882,-0.96736479,-0.9824381,0.91359622,0.19792907,0.17112279,-0.9906529,-0.97064211,-0.98585246,-0.011934935,-0.097563191,0.17121478,-0.97642593,-0.97951693,-0.95675512,-0.99105437,-0.96634548,-0.98223897,-0.99420278,-0.96889833,-0.98307032,-0.96733607,-0.98185234,-0.96318242,-0.97932695,-0.97819062,-0.95850379
5,"sitting",0.2774492,-0.016718371,-0.11179397,-0.99431893,-0.98129873,-0.98497944,0.91599932,0.19239869,0.1680752,-0.99642216,-0.991464,-0.98177849,-0.024751423,-0.079879161,0.11262721,-0.98157968,-0.97988288,-0.97705161,-0.99195397,-0.97764711,-0.98784296,-0.99558272,-0.98360707,-0.98344941,-0.97557492,-0.98097509,-0.97387258,-0.98344442,-0.97925815,-0.98020922
5,"sitting",0.27311457,-0.015018818,-0.09986646,-0.99355005,-0.98542193,-0.99430282,0.91615109,0.19255673,0.16660071,-0.99845361,-0.99585801,-0.99180947,-0.03202813,-0.06751705,0.086788005,-0.9881768,-0.98223013,-0.97897868,-0.99126712,-0.98273523,-0.99383262,-0.99471228,-0.9868548,-0.99419013,-0.98120576,-0.98060902,-0.97461236,-0.99063029,-0.98336978,-0.98250005
5,"sitting",0.27969369,-0.016558699,-0.11129502,-0.99360825,-0.99141499,-0.97612854,0.91516204,0.19376805,0.16922621,-0.99689445,-0.99665982,-0.98832269,-0.027525598,-0.078737104,0.078151571,-0.99050704,-0.9865996,-0.98582139,-0.99302276,-0.98913576,-0.97977284,-0.99377221,-0.9922402,-0.97486773,-0.98584056,-0.98568388,-0.9804025,-0.99206248,-0.98722104,-0.98943951
5,"sitting",0.28240857,-0.018014891,-0.11927965,-0.99597837,-0.99469892,-0.97953996,0.91567879,0.19407473,0.16836503,-0.99424417,-0.99760882,-0.97983847,-0.029042775,-0.076358937,0.080431181,-0.99069274,-0.98989001,-0.99336782,-0.99575091,-0.99187078,-0.98233214,-0.9959889,-0.9957589,-0.97849971,-0.98880444,-0.98952551,-0.99087306,-0.99122007,-0.99011226,-0.99503777
5,"sitting",0.27756332,-0.017451,-0.11492328,-0.99837073,-0.99490856,-0.98718532,0.91696937,0.19350737,0.16424775,-0.99779762,-0.99802988,-0.98429653,-0.026282703,-0.074706081,0.081024141,-0.98797227,-0.98980645,-0.99479114,-0.9975864,-0.99102503,-0.99011237,-0.99880693,-0.99682029,-0.98543766,-0.98763699,-0.99115437,-0.99280732,-0.98806114,-0.98897335,-0.99611638
5,"sitting",0.27795738,-0.017634022,-0.11031028,-0.99795096,-0.99278766,-0.98567923,0.91721999,0.19324764,0.1616045,-0.99900653,-0.99945898,-0.99165652,-0.026331318,-0.0734644,0.084035996,-0.98713295,-0.98962177,-0.9942065,-0.99690306,-0.99026374,-0.98645304,-0.9985445,-0.99371134,-0.98539308,-0.98495828,-0.99186308,-0.99155067,-0.98775372,-0.9883216,-0.99594055
5,"sitting",0.27621921,-0.017337522,-0.10267378,-0.99672311,-0.99111737,-0.98327047,0.91744177,0.19309077,0.16076985,-0.99925871,-0.99904086,-0.99342673,-0.03514614,-0.059368203,0.085693461,-0.98668832,-0.98779246,-0.9922125,-0.99541095,-0.98824573,-0.97878652,-0.99741642,-0.99237149,-0.98714181,-0.98383873,-0.9888035,-0.98878532,-0.98752063,-0.9871622,-0.99445891
5,"sitting",0.27503885,-0.01600756,-0.10301617,-0.995973,-0.98869807,-0.96916866,0.91681584,0.19297107,0.16339322,-0.99636047,-0.99948954,-0.98047761,-0.023826933,-0.07894733,0.084314596,-0.97832698,-0.98080844,-0.99031441,-0.99494866,-0.98525171,-0.97599616,-0.99644205,-0.99048251,-0.96671653,-0.97721953,-0.98464229,-0.98772963,-0.9787191,-0.97871375,-0.9921964
5,"sitting",0.31668289,-0.10000638,0.036821869,-0.95958558,-0.69930139,-0.63043491,0.9639286,-0.020188464,-0.059724855,-0.95142598,-0.80829915,-0.6944739,-0.23860849,-0.061601567,-0.31941442,-0.88728694,-0.86493344,-0.86521205,-0.95763447,-0.84687345,-0.81443265,-0.96023484,-0.66164808,-0.58075729,-0.86250326,-0.87392813,-0.90590442,-0.89511416,-0.86047814,-0.86624418
5,"sitting",0.28877233,-0.029864286,-0.20239962,-0.97272228,-0.88985743,-0.8805904,0.97352335,-0.059269563,-0.023949048,-0.9604635,-0.90546359,-0.88226861,-0.11685166,-0.096033534,-0.11467509,-0.92853402,-0.92749845,-0.87366279,-0.96892295,-0.90897437,-0.94104102,-0.97428974,-0.88658475,-0.86237135,-0.93010793,-0.9499186,-0.89100931,-0.92887815,-0.91682436,-0.87973926
5,"sitting",0.27044966,-0.022394246,-0.10015165,-0.97825347,-0.91719023,-0.67933887,0.97818256,-0.070896256,-0.052307653,-0.99194289,-0.98222977,-0.83088505,-0.049340731,-0.017971235,0.025936216,-0.95897053,-0.89744622,-0.95235096,-0.97212051,-0.92721508,-0.84351772,-0.98119319,-0.91635086,-0.63463599,-0.94596856,-0.94057863,-0.953066,-0.96305719,-0.8785423,-0.95628278
5,"sitting",0.27971707,-0.007285104,-0.0082016447,-0.97623433,-0.94179326,-0.80076871,0.9764728,-0.070909035,-0.046773452,-0.99806804,-0.98008048,-0.79706871,-0.02324445,-0.029352489,0.088331042,-0.96409464,-0.90514863,-0.95848496,-0.97073782,-0.9379141,-0.90772446,-0.97875205,-0.94662536,-0.77057294,-0.95327165,-0.94192355,-0.95222852,-0.9674771,-0.88863505,-0.96446829
5,"sitting",0.28001224,-0.011567908,-0.099919547,-0.98670922,-0.96993189,-0.91605182,0.97736952,-0.065706882,-0.010888878,-0.99542817,-0.98160904,-0.89715567,-0.014695691,-0.10588909,0.11856017,-0.9897531,-0.97931688,-0.97972413,-0.98597026,-0.97158901,-0.93663552,-0.98688651,-0.96985076,-0.91079494,-0.98468442,-0.98023835,-0.97925104,-0.99144678,-0.97879747,-0.981584
5,"sitting",0.27778224,-0.018335158,-0.11697288,-0.99448519,-0.98002169,-0.97823448,0.97795565,-0.062575663,-0.0054328884,-0.9979221,-0.99643533,-0.97344405,-0.015884444,-0.10263591,0.12346651,-0.99206951,-0.98938056,-0.99035159,-0.99295978,-0.97826356,-0.98333749,-0.99520563,-0.98118933,-0.97598915,-0.98745606,-0.98779309,-0.98819669,-0.9936855,-0.99051038,-0.9920215
5,"sitting",0.27933192,-0.022187931,-0.11748747,-0.99640664,-0.97105048,-0.9784829,0.97777954,-0.063925057,-0.0097514307,-0.99788824,-0.98599222,-0.98679271,-0.021556723,-0.091272971,0.10276108,-0.98996044,-0.98527359,-0.97581919,-0.99477616,-0.97750321,-0.98559155,-0.9973007,-0.96865359,-0.97518079,-0.98576137,-0.98663175,-0.9778787,-0.9913053,-0.98445898,-0.97715812
5,"sitting",0.27640185,-0.01445693,-0.11048387,-0.99621498,-0.96887865,-0.97356983,0.9782043,-0.066845474,-0.013483076,-0.9980079,-0.98801161,-0.97961898,-0.026181347,-0.074472041,0.082065146,-0.99260242,-0.98912748,-0.98826091,-0.99440593,-0.9707876,-0.98122355,-0.99722277,-0.96873471,-0.97036144,-0.98756893,-0.99066347,-0.98437875,-0.99446593,-0.9881945,-0.99092858
5,"sitting",0.27549067,-0.011908053,-0.11017246,-0.99371355,-0.98010435,-0.97649448,0.97784602,-0.065345399,-0.014639737,-0.99723263,-0.98574398,-0.98956843,-0.026990757,-0.074867574,0.083117686,-0.99307126,-0.98786966,-0.98940253,-0.99110649,-0.97747812,-0.9862236,-0.99510541,-0.98180789,-0.97209748,-0.9906872,-0.99042271,-0.98580076,-0.99379248,-0.98641369,-0.99186201
5,"sitting",0.27758551,-0.016666574,-0.11040528,-0.99261941,-0.9832328,-0.97767507,0.97714803,-0.062367821,-0.015000317,-0.99899687,-0.99603677,-0.98757089,-0.028198932,-0.071436351,0.078008476,-0.99222679,-0.98608243,-0.98593943,-0.99064213,-0.97918914,-0.98232498,-0.99354755,-0.98571139,-0.97572131,-0.98770026,-0.98862205,-0.98331139,-0.99381251,-0.98463215,-0.98814901
5,"laying",0.32546189,-0.036988797,-0.1197261,-0.78431602,-0.85248367,-0.92730222,-0.44628526,0.9494155,0.31842736,-0.5702659,-0.86987209,-0.95021129,-0.017403753,-0.13556935,0.63793752,-0.97129987,-0.94495538,-0.86983331,-0.83045305,-0.87033659,-0.96027674,-0.76827804,-0.85192201,-0.91646907,-0.95971018,-0.94473676,-0.87706198,-0.97503719,-0.94537243,-0.87921915
5,"laying",0.32037131,-0.024488578,-0.09151963,-0.91659138,-0.93846341,-0.95569454,-0.4469464,0.94141397,0.31728273,-0.8285361,-0.93683025,-0.96345815,-0.024583299,-0.10975583,0.38850816,-0.98897281,-0.9796802,-0.87228257,-0.93464799,-0.94748411,-0.9748708,-0.91007475,-0.9368083,-0.94860905,-0.985119,-0.98439849,-0.8901968,-0.99016469,-0.97716472,-0.87832089
5,"laying",0.24265357,-0.013205916,-0.10571813,-0.98473135,-0.97900715,-0.96506718,-0.42789295,0.93541392,0.32245939,-0.95444446,-0.98564648,-0.97425769,-0.029567891,-0.090384872,0.20626506,-0.98689419,-0.97101558,-0.93670008,-0.98644781,-0.97317956,-0.97522555,-0.98385015,-0.98298396,-0.96126197,-0.98516646,-0.98274961,-0.93688577,-0.98738244,-0.96555557,-0.9422342
5,"laying",0.27383644,-0.018470003,-0.10359394,-0.9920335,-0.98582633,-0.98365289,-0.43936154,0.93776882,0.32386273,-0.9833078,-0.99533025,-0.98938967,-0.033232483,-0.067334183,0.11022508,-0.99247912,-0.98526499,-0.96165835,-0.99142524,-0.98093834,-0.98287143,-0.99218973,-0.98881418,-0.98459508,-0.98982408,-0.98438074,-0.96645372,-0.99328969,-0.98586406,-0.96343922
5,"laying",0.27820869,-0.017757476,-0.10916875,-0.99468152,-0.98801115,-0.9807316,-0.44069786,0.93685333,0.32514844,-0.99569592,-0.99512394,-0.98737726,-0.027928711,-0.078140855,0.061936719,-0.99018146,-0.9798685,-0.98826553,-0.99316288,-0.9841318,-0.98373677,-0.99540521,-0.99014314,-0.97946615,-0.98883703,-0.98708619,-0.99210442,-0.99053935,-0.97631285,-0.98793397
5,"laying",0.27389678,-0.018333624,-0.10583996,-0.99498442,-0.98611398,-0.97698037,-0.44048097,0.93634255,0.32523724,-0.99600132,-0.99858916,-0.98934692,-0.029679718,-0.066618608,0.060841762,-0.98945535,-0.98113947,-0.99243323,-0.99410584,-0.98081454,-0.98702537,-0.9953358,-0.98941651,-0.97241055,-0.98859554,-0.98640471,-0.99382586,-0.98967548,-0.9783957,-0.99247225
5,"laying",0.27446675,-0.018837189,-0.094295318,-0.99502665,-0.98505078,-0.98684167,-0.44183096,0.93568705,0.32694792,-0.99605017,-0.99482587,-0.97603333,-0.027402609,-0.077269662,0.069254989,-0.99207604,-0.98952001,-0.99814187,-0.99237735,-0.97742398,-0.98762957,-0.99655486,-0.99038357,-0.98645124,-0.98793579,-0.98944763,-0.99755697,-0.9934762,-0.98954757,-0.99854601
5,"laying",0.27485031,-0.01604127,-0.11065336,-0.99427713,-0.98329904,-0.97678659,-0.44272133,0.93485035,0.33119862,-0.99910198,-0.99728921,-0.98488322,-0.02706354,-0.076349429,0.075689647,-0.98987877,-0.98325469,-0.99260717,-0.99252636,-0.97617223,-0.98370521,-0.99513045,-0.98819459,-0.97370621,-0.98810809,-0.9874285,-0.99381033,-0.99036861,-0.98101407,-0.99269665
5,"laying",0.27604595,-0.01585544,-0.11223882,-0.99347236,-0.98157579,-0.97942573,-0.44375291,0.93553306,0.33072548,-0.99590987,-0.99638045,-0.98689604,-0.025038435,-0.083323336,0.080690657,-0.98782714,-0.97963095,-0.99295625,-0.99145796,-0.97841996,-0.98568876,-0.99445703,-0.98353729,-0.97647801,-0.98470238,-0.98433819,-0.99287296,-0.98875126,-0.97712042,-0.99350313
5,"laying",0.27771076,-0.016514386,-0.1091583,-0.99294381,-0.98208574,-0.98046539,-0.44453798,0.93632492,0.32925708,-0.99768845,-0.99885912,-0.99268153,-0.026001214,-0.072642285,0.087150207,-0.98915825,-0.97748034,-0.99304133,-0.99067106,-0.97715118,-0.98570155,-0.99406811,-0.98526388,-0.9779729,-0.98664843,-0.98532347,-0.99303295,-0.98988384,-0.97362592,-0.99355053
5,"laying",0.26812849,-0.014410619,-0.12668221,-0.9900216,-0.96814021,-0.9607596,-0.44478819,0.93669171,0.32782579,-0.99704403,-0.99853411,-0.98767024,-0.023096325,-0.061793682,0.084282786,-0.973959,-0.98241666,-0.98657594,-0.98767474,-0.95924769,-0.96830895,-0.99108714,-0.97489527,-0.95858379,-0.97030903,-0.98286009,-0.98602806,-0.97508864,-0.98216568,-0.98785748
5,"laying",0.25612513,-0.013191967,-0.13026944,-0.98774129,-0.96342162,-0.95691051,-0.44815371,0.93839097,0.3208195,-0.98405815,-0.99104349,-0.95759062,-0.025480857,-0.057373849,0.083671953,-0.96939458,-0.97759608,-0.98420511,-0.98454081,-0.95398827,-0.96500578,-0.98923971,-0.97077161,-0.95474693,-0.96185878,-0.97919606,-0.98379065,-0.97171504,-0.97669066,-0.98564381
5,"laying",0.34525312,-0.047478082,-0.10059715,-0.9079361,-0.87701598,-0.91728191,-0.48567679,0.96487152,0.28101037,-0.82351327,-0.90354171,-0.94618179,0.058542048,-0.13850437,0.58997145,-0.94158865,-0.96007677,-0.86685147,-0.91836318,-0.90901536,-0.92437872,-0.90384682,-0.86928818,-0.91883182,-0.94310952,-0.96196999,-0.88026486,-0.94178843,-0.95911381,-0.87465217
5,"laying",0.28297777,-0.01205691,-0.10834382,-0.96099241,-0.97480628,-0.97244442,-0.46838793,0.94789092,0.28410833,-0.91758722,-0.9753048,-0.98467274,0.00064278959,-0.13346679,0.35708419,-0.96287834,-0.97184624,-0.8920522,-0.96832005,-0.9741672,-0.98519481,-0.95810036,-0.9756502,-0.96700097,-0.9688901,-0.97970939,-0.89837199,-0.96185528,-0.96787112,-0.89969464
5,"laying",0.26426907,-0.015356381,-0.10964614,-0.98535696,-0.98116842,-0.96941158,-0.46289032,0.94964983,0.28350754,-0.97244974,-0.9859271,-0.98770928,-0.031755001,-0.10194766,0.18608713,-0.98221773,-0.97667223,-0.93237406,-0.98736033,-0.97734621,-0.98501256,-0.98436535,-0.98359939,-0.96300205,-0.98252702,-0.98295189,-0.93886769,-0.98220633,-0.97343597,-0.93629862
5,"laying",0.27956997,-0.01845475,-0.11079582,-0.99313761,-0.99007261,-0.97200766,-0.46756417,0.951115,0.28239804,-0.99616441,-0.99696158,-0.98177178,-0.042332897,-0.083728821,0.095679055,-0.98558556,-0.98090058,-0.97543724,-0.99074653,-0.9849296,-0.98781465,-0.99434918,-0.99314779,-0.96539609,-0.9830674,-0.98506106,-0.97712681,-0.98631524,-0.97865031,-0.97692943
5,"laying",0.27705586,-0.017035388,-0.10463058,-0.99534573,-0.98695506,-0.98213682,-0.46722652,0.95054698,0.28198977,-0.99861438,-0.99904304,-0.98493751,-0.038010374,-0.080224377,0.062885773,-0.98561745,-0.98132941,-0.98800312,-0.99303109,-0.98143426,-0.99186586,-0.99665303,-0.99041442,-0.9773776,-0.98482294,-0.98281176,-0.98851012,-0.98585287,-0.98046794,-0.98875879
5,"laying",0.27803294,-0.017393378,-0.1077922,-0.99610956,-0.98625825,-0.98601285,-0.46740924,0.95047307,0.28319056,-0.99914357,-0.99885983,-0.99215327,-0.032786622,-0.076341311,0.06212049,-0.98623912,-0.97869057,-0.99214293,-0.99526929,-0.98100508,-0.99242894,-0.99647032,-0.98951856,-0.98249687,-0.98224235,-0.97976591,-0.99256909,-0.98744765,-0.97808351,-0.9925591
5,"laying",0.2794083,-0.016851483,-0.11162488,-0.99456101,-0.98852557,-0.97840497,-0.467133,0.95026021,0.28312821,-0.99803362,-0.9987205,-0.99278426,-0.02870717,-0.07285987,0.06883193,-0.98681911,-0.98186504,-0.99388418,-0.99422693,-0.98377687,-0.98794568,-0.99460653,-0.99130926,-0.97396517,-0.98637702,-0.98289186,-0.99259786,-0.98694808,-0.98126543,-0.99489573
5,"laying",0.27517386,-0.015682453,-0.11100304,-0.99357228,-0.98882069,-0.9762921,-0.46669144,0.95051694,0.28177455,-0.99716268,-0.9974499,-0.98436197,-0.027276071,-0.069978604,0.076562444,-0.98821949,-0.98193099,-0.9909598,-0.99220117,-0.98496542,-0.98866704,-0.99416942,-0.99090096,-0.97078163,-0.98747355,-0.98388298,-0.99131049,-0.98841733,-0.98080322,-0.99150929
5,"laying",0.27727594,-0.016585315,-0.10805387,-0.99157595,-0.98712833,-0.97871447,-0.46720869,0.95115857,0.28095169,-0.99582539,-0.99807202,-0.98913647,-0.028216454,-0.071046612,0.084027434,-0.98651161,-0.9799013,-0.99366655,-0.99019995,-0.98198144,-0.98501928,-0.99212991,-0.99027672,-0.97579816,-0.98535561,-0.98267653,-0.99237008,-0.98683845,-0.9783392,-0.9946974
5,"laying",0.28008589,-0.017402548,-0.10794862,-0.99225394,-0.98709745,-0.98016209,-0.46725747,0.9512589,0.28118312,-0.99638709,-0.99905269,-0.99091313,-0.024367755,-0.067260321,0.08268418,-0.98115415,-0.97958063,-0.98462685,-0.9912359,-0.98326835,-0.98761189,-0.99262621,-0.9892352,-0.97657057,-0.97867997,-0.98119628,-0.98301099,-0.98189547,-0.97865334,-0.98650389
5,"laying",0.2659384,-0.017167037,-0.11329496,-0.98247694,-0.97524934,-0.97345828,-0.46810904,0.9512753,0.28057795,-0.99060489,-0.99848749,-0.99254534,-0.026856869,-0.076136954,0.08833913,-0.97898014,-0.97736954,-0.97620979,-0.97737749,-0.96842938,-0.98514408,-0.98493823,-0.9801323,-0.96839998,-0.97392669,-0.97741468,-0.97970008,-0.98051286,-0.97740422,-0.97706549
5,"laying",0.27605631,-0.017280921,-0.11217463,-0.98019209,-0.97508896,-0.97119004,-0.47152407,0.95161795,0.27880559,-0.98946491,-0.99829496,-0.98320366,-0.03106005,-0.082182957,0.093785661,-0.98445547,-0.97902816,-0.98194593,-0.97642264,-0.96933818,-0.98375227,-0.98183922,-0.97918776,-0.9658994,-0.97962025,-0.9795076,-0.98143232,-0.98593987,-0.97877897,-0.98362224
5,"walking",0.26875287,-0.046958355,-0.14035419,-0.12585088,0.11901947,-0.48864847,0.972535,-0.12517046,0.041155934,-0.95924443,-0.84354414,-0.92852977,0.27451336,-0.18051744,0.1416155,-0.4782826,-0.54940585,-0.25689001,-0.17775012,0.061207202,-0.53325584,-0.10616479,0.078324403,-0.50384296,-0.31168601,-0.56236453,-0.1343577,-0.53136702,-0.54470599,-0.36974719
5,"walking",0.357201,-0.0080011041,-0.12689607,-0.10158461,0.12420617,-0.40448324,0.96207425,-0.1547812,0.030138525,-0.96167227,-0.88172225,-0.94282233,0.070432473,-0.049725352,0.026646358,-0.41513637,-0.45240582,-0.35782211,-0.19036261,0.024882978,-0.3971697,-0.068853132,0.10340661,-0.4572795,-0.20454751,-0.46843396,-0.22441752,-0.48280019,-0.44655312,-0.46692502
5,"walking",0.22372438,-0.021565951,-0.10675309,-0.11794775,0.1602808,-0.41344602,0.96051182,-0.16017035,0.027102486,-0.97501125,-0.95051794,-0.98311112,-0.10807405,-0.066709395,0.075423137,-0.38910195,-0.42306613,-0.38192622,-0.15994669,0.12925891,-0.41569,-0.10188298,0.10324987,-0.45950275,-0.32283113,-0.43065964,-0.21807985,-0.41283003,-0.42245848,-0.50290031
5,"walking",0.25894125,0.0001826645,-0.073804077,-0.18989176,0.14986385,-0.35495936,0.96548818,-0.15234966,0.028490065,-0.98039978,-0.98429719,-0.98915555,-0.092539214,-0.10828777,0.10306256,-0.37779381,-0.41674236,-0.3174637,-0.15437805,0.12534337,-0.34609108,-0.20424535,0.090176055,-0.41284025,-0.1630875,-0.42524882,-0.16577585,-0.44653227,-0.41563476,-0.43775296
5,"walking",0.34335917,-0.0034264729,-0.10154465,-0.20115362,0.13315357,-0.31817123,0.9654573,-0.1450329,0.028511108,-0.9837114,-0.95313418,-0.98964698,-0.027673668,-0.12531555,0.12288572,-0.44776924,-0.39408311,-0.31121189,-0.17987135,0.085165805,-0.29995122,-0.20964844,0.086587119,-0.38511847,-0.31107337,-0.41356345,-0.15702546,-0.49117943,-0.38659232,-0.43307416
5,"walking",0.21738805,-0.0051811277,-0.14168352,-0.22385598,0.012143473,-0.42800647,0.96632369,-0.13010816,0.029458385,-0.98776187,-0.95801888,-0.98445744,-0.0053125778,-0.074330274,0.1172471,-0.53563635,-0.51371695,-0.40486225,-0.25506835,-0.015345717,-0.45823568,-0.21181921,-0.037147132,-0.45613301,-0.38943885,-0.55433835,-0.26033968,-0.58218363,-0.49357839,-0.51518842
5,"walking",0.32439984,-0.018425196,-0.13142087,-0.2347413,0.041609359,-0.4660038,0.96784533,-0.11971111,0.027296468,-0.99069757,-0.97894121,-0.97502553,-0.032656102,-0.052122355,0.055707249,-0.52624022,-0.56993534,-0.38395347,-0.22617902,-0.0084993955,-0.49515634,-0.23801701,0.0019487006,-0.49165028,-0.37787064,-0.60344004,-0.26914321,-0.57347207,-0.55341931,-0.48295249
5,"walking",0.3017675,-0.033845506,-0.089249558,-0.20956784,0.019201874,-0.46317446,0.97005268,-0.12208035,0.026233297,-0.98488138,-0.96388238,-0.97651888,-0.074660542,-0.038237506,0.064759037,-0.51702,-0.53133711,-0.39824631,-0.22450025,-0.078212911,-0.44413082,-0.20365107,0.0039116167,-0.51878005,-0.41270599,-0.54105038,-0.32185395,-0.55034565,-0.52869347,-0.48050635
5,"walking",0.20503334,-0.004160615,-0.081335853,-0.16647955,-0.03172142,-0.45399289,0.97290766,-0.12842815,0.033037561,-0.99031897,-0.9822104,-0.95805617,-0.066500502,-0.062206259,0.069558142,-0.48713816,-0.46500215,-0.37557779,-0.19276198,-0.093064198,-0.45622238,-0.15629452,-0.06115366,-0.49668626,-0.42711552,-0.46250999,-0.26214947,-0.50820528,-0.47029515,-0.47472841
5,"walking",0.34233159,-0.032934593,-0.10780971,-0.1492709,0.056921345,-0.41447309,0.97388824,-0.13207837,0.032989516,-0.98953778,-0.98048614,-0.95129399,0.0041717747,-0.10359952,0.097338235,-0.48497184,-0.43181529,-0.30657796,-0.19545015,-0.10673025,-0.44788584,-0.13168962,0.069010198,-0.44187885,-0.33876421,-0.43063522,-0.19960058,-0.53137077,-0.4365225,-0.40889484
5,"walking",0.25320911,-0.045520017,-0.1412063,-0.18321236,0.13575147,-0.38174928,0.97695872,-0.13849663,0.024611068,-0.98329559,-0.97840885,-0.96220935,0.026830861,-0.090996068,0.13484445,-0.54159561,-0.41080445,-0.20773074,-0.24429504,0.049241755,-0.36792519,-0.16026607,0.10810726,-0.44057642,-0.41226384,-0.42500512,-0.100577,-0.58263174,-0.40629876,-0.31863875
5,"walking",0.23027579,-0.0029833681,-0.13377497,-0.20324384,0.18765827,-0.37786729,0.97351696,-0.14250836,0.020804374,-0.96941016,-0.98898401,-0.98832587,0.012898293,-0.065507841,0.084514505,-0.54046828,-0.41813135,-0.26361232,-0.26739802,0.078471166,-0.39469137,-0.17925308,0.16763367,-0.41796353,-0.40798071,-0.4756917,-0.16002513,-0.58251911,-0.38925506,-0.36827019
5,"walking",0.38317515,-0.0021028503,-0.10546768,-0.24573254,0.14614765,-0.40896266,0.96601936,-0.14184841,0.019048997,-0.98717838,-0.98483432,-0.98299677,-0.028053024,-0.0022318389,0.013081417,-0.49269808,-0.41973621,-0.31020662,-0.18282122,0.048174958,-0.37022746,-0.27196614,0.12335408,-0.48229222,-0.28459792,-0.45777545,-0.23035852,-0.56057162,-0.40144677,-0.40153396
5,"walking",0.19897492,-0.127407,-0.14893085,-0.01510714,0.24160914,-0.38116746,0.96909508,-0.10127029,0.050814109,-0.96141605,-0.68628218,-0.91337949,-0.46493687,0.1132877,-0.11745993,-0.45708267,-0.4742079,-0.27940676,0.057352178,0.17006949,-0.3852501,-0.0449783,0.20005811,-0.42874981,-0.25648205,-0.44066178,-0.064537031,-0.52169667,-0.4997776,-0.43188177
