"activity_id","subject_id","t_body_acc_mean_x","t_body_acc_mean_y","t_body_acc_mean_z","t_body_acc_std_x","t_body_acc_std_y","t_body_acc_std_z","t_gravity_acc_mean_x","t_gravity_acc_mean_y","t_gravity_acc_mean_z","t_gravity_acc_std_x","t_gravity_acc_std_y","t_gravity_acc_std_z","t_body_gyro_mean_x","t_body_gyro_mean_y","t_body_gyro_mean_z","t_body_gyro_std_x","t_body_gyro_std_y","t_body_gyro_std_z","f_body_acc_mean_x","f_body_acc_mean_y","f_body_acc_mean_z","f_body_acc_std_x","f_body_acc_std_y","f_body_acc_std_z","f_body_gyro_mean_x","f_body_gyro_mean_y","f_body_gyro_mean_z","f_body_gyro_std_x","f_body_gyro_std_y","f_body_gyro_std_z"
"walking",9,0.278502842115385,-0.0180891971284423,-0.110820512307692,-0.238353562692308,-0.201696960826923,-0.0579636469030769,0.951867079615385,-0.0314341738730769,-0.115856121080385,-0.980971973653846,-0.971242423076923,-0.955523995576923,-0.0808360598653846,-0.0625598710615385,0.111629779896154,-0.476163506730769,-0.467054167884615,-0.265683521346154,-0.294711163653846,-0.257677616153846,-0.250806259788462,-0.218019977423077,-0.223972558596154,-0.0337965256573077,-0.383676120961538,-0.436905860576923,-0.240222512134615,-0.507404512692308,-0.490990336346154,-0.342367223269231
"walking",10,0.278574076603774,-0.017022351190566,-0.109057512132075,-0.178709734396226,-0.0227431651698113,-0.395645072075472,0.963092149811321,-0.0838277013962264,0.0549276242264151,-0.974435158113208,-0.971114719811321,-0.957862728301887,0.0106894976215094,-0.0819540783760943,0.0986695731160377,-0.414205475283019,-0.250853318679245,-0.174524868603774,-0.114190001283019,0.0533911909886792,-0.41218272245283,-0.206366497226415,-0.129775706316981,-0.435304215660377,-0.277913780754717,-0.345209034528302,-0.108530029881132,-0.458292932830189,-0.204392821584906,-0.273292866226415
"walking",11,0.271821892881356,-0.0166475833623729,-0.106096304033898,-0.422842071864407,-0.0522120750440678,-0.530626311355932,0.946468451355932,-0.212045870169492,0.134053215101695,-0.98110101440678,-0.966240553559322,-0.960852684067797,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.596346930847458,-0.499625287288136,-0.434178202542373,-0.396533731864407,-0.0830478435976271,-0.616402910169492,-0.433703311525424,-0.0966068285372881,-0.523093394915254,-0.514753307627119,-0.593107398474576,-0.398293336610169,-0.623150268983051,-0.453663184067797,-0.498554639491525
"walking",12,0.2771286656,-0.015560927606,-0.10316110632,-0.128898533096,-0.122783290008,-0.4106060626,0.9668735148,-0.1559834498,-0.03608428788,-0.97911312,-0.9646191738,-0.9502762272,-0.1045136708758,-0.03442910782,0.0999739123004,-0.5462634706,-0.4494013978,-0.35017028664,-0.05435763951,-0.071302455092,-0.4223253002,-0.160707260634,-0.20851528006,-0.4521466944,-0.4019759318,-0.4678863378,-0.31728248436,-0.5931428818,-0.4437983296,-0.4222565212
"walking",13,0.275883130350877,-0.0185660651947368,-0.111431456192982,-0.346980394210526,0.141866689392982,-0.220503537026316,0.910855709298246,-0.283658580877193,-0.131299718666667,-0.97254492245614,-0.960899845614035,-0.948637587719298,-0.0174207634701754,-0.0798472502663158,0.0784205641252632,-0.376059914210526,-0.290023550315789,-0.363369948070175,-0.335030121052632,0.0955150666694737,-0.246851507561404,-0.353299848947368,0.0921968931052632,-0.269896395250877,-0.192856474047368,-0.256213554508772,-0.276607954736842,-0.435714710526316,-0.318618506122807,-0.455333900526316
"walking",14,0.271959598644068,-0.0217785380966102,-0.106756369135593,-0.402639098135593,-0.0536126686650847,0.0518841040022034,0.802973961525424,-0.270314822881356,-0.422495268474576,-0.974816884237288,-0.954455935762712,-0.947516969830508,-0.00347655062271186,-0.0829682847966102,0.0513222717627119,-0.60038822220339,-0.0148392604279661,-0.12609080020339,-0.421498172542373,-0.174601844847458,-0.177366434042373,-0.395859985762712,-0.0542709972186441,0.0854892136933898,-0.508595851864407,-0.215894949525424,-0.212925759152542,-0.630082075932203,0.0832950551222034,-0.180232949016949
"walking",15,0.273899207962963,-0.0170809740090741,-0.107621819518519,-0.327961801111111,0.138912923691296,-0.518932634814815,0.951524391481481,-0.233918282592593,0.0757356734814815,-0.978397287962963,-0.971056501481481,-0.95805876537037,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.329624620185185,-0.420865007777778,-0.48653265537037,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.332520626851852,0.0805646237194445,-0.537026414814815,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.357633378703704,-0.365361208555556,-0.543997593703704
"walking",16,0.276023564509804,-0.0204286929452941,-0.108804049803922,-0.404692523921569,-0.314569762352941,-0.159799790235294,0.925981326078431,-0.0668246472745098,-0.217351194313725,-0.982469595490196,-0.973784841960784,-0.961387254313726,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.654171847058823,-0.612593634117647,-0.365489530588235,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.409070488039216,-0.354370678627451,-0.180501317941176,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.673741136862745,-0.61194087745098,-0.403219791372549
"walking",17,0.272341855245902,-0.0184875403339344,-0.109792122032787,-0.31950017295082,-0.0175797885542623,-0.265824489180328,0.92811236852459,-0.179927382704918,-0.190265949622951,-0.980983351639344,-0.968613202622951,-0.956903248196721,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.47981351295082,-0.454932903934426,-0.386044435409836,-0.360991674918033,-0.0650267622126229,-0.382832802295082,-0.304806274098361,-0.0556137930852459,-0.262391594918033,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.504849290819672,-0.439238787704918,-0.438768699508197
"walking",18,0.273887758571429,-0.0178023631866071,-0.104218315464286,-0.37600552125,-0.227005874892857,-0.428348061071429,0.92386524875,-0.254317085892857,-0.0609313415892857,-0.983010882678571,-0.975311658928571,-0.97248384875,-0.0399399716026786,-0.0613727362975,0.0944718394625,-0.7044397775,-0.496431539642857,-0.511417204821429,-0.37147515625,-0.24360627125,-0.48977105125,-0.378068199285714,-0.267273644642857,-0.439861578035714,-0.609673434464286,-0.570898150714286,-0.538152344821429,-0.734901390178571,-0.460890661785714,-0.54840977125
"walking",19,0.273931172307692,-0.0191773587903846,-0.122736673192308,-0.0489049407963462,0.181801561185577,-0.13947794235,0.935222559230769,-0.2233381,-0.0898428797307692,-0.9698614625,-0.958651200384615,-0.929187930961539,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0264357957923077,-0.114406108840577,-0.104202986482692,-0.0299815666923077,0.169258575663077,-0.104423357596154,-0.0578820787019231,0.112615077990385,-0.233872331063462,0.228142361865385,-0.0973549846596154,-0.01050470716,-0.108388809533846,-0.133010285461538,-0.220271190807692
"walking",20,0.272589336470588,-0.021199992245098,-0.113539477098039,-0.208342792019608,0.489771808627451,-0.228734217372549,0.899965205686274,-0.344443913137255,-0.035130214,-0.970327266470588,-0.962003383529412,-0.953850439607843,-0.0234104225980392,-0.074105054612549,0.0851359929294118,-0.23294061427451,0.0858321519372549,-0.165748467372549,-0.147404272166667,0.403465950921569,-0.272213861705882,-0.234985644352941,0.438436341294118,-0.26649772672549,-0.0936248686019608,0.0310145965868627,-0.108892495684314,-0.279931528352941,0.107704805445098,-0.264957205764706
"walking",21,0.279183526730769,-0.0181610317526923,-0.104319332403846,-0.297814843538462,0.0540880509209615,-0.16868872575,0.862524800961538,-0.370984549423077,-0.220947960192308,-0.969576355384615,-0.964144520576923,-0.974939388076923,-0.0459323393842308,-0.0590294439942308,0.0983715930038462,-0.432232883846154,-0.397892316730769,-0.311875599423077,-0.273496158519231,0.0338465813711538,-0.300309066730769,-0.308547185288462,-0.00256294245192308,-0.164961027194231,-0.246657382884615,-0.371744086730769,-0.283262474865385,-0.491859244230769,-0.419400879423077,-0.385505359038462
"walking",22,0.27886459,-0.0167213607957174,-0.107112510934783,-0.00865921919565217,0.100384246321739,-0.213351968804348,0.936096410434783,-0.259644937173913,0.0233780056086957,-0.969643448043478,-0.963639340217391,-0.955147847391304,0.0007771571,-0.0960880731804348,0.0775266594847826,-0.318537865869565,-0.486322106521739,-0.151439515130435,-0.0994928588891304,0.145367520371739,-0.25521651373913,0.0243958191369565,0.00386841059347826,-0.253643608304348,-0.144648652152174,-0.501176901956522,-0.083501182326087,-0.374496318695652,-0.481624411086957,-0.253173876956522
"walking",23,0.273211884237288,-0.0183618711932203,-0.113382994084746,-0.313521773389831,-0.119020586510678,0.164220685383051,0.939809688644068,-0.16176137,-0.160763360338983,-0.977230903898305,-0.966550706949153,-0.932981341864407,-0.0631156870355932,-0.0640197920966102,0.10770045065339,-0.494322648644068,0.25945722920339,-0.209634887972881,-0.275404187920339,-0.0724367317966102,0.0814081078542373,-0.329807279830508,-0.202524061966102,0.1161434407,-0.337619203050847,0.195569461920339,-0.194970369294915,-0.545051691694915,0.286581518449153,-0.287820868152542
"walking",24,0.276980816034483,-0.0225446400534483,-0.110595952913793,-0.47076236637931,-0.154127498163793,-0.288840016206897,0.95970108137931,-0.115116241810345,-0.140910029827586,-0.983132400344828,-0.962578844310345,-0.962822966551724,-0.0545126870724138,-0.0658435879913793,0.0972006320344828,-0.580597373275862,-0.487166280172414,-0.396154003275862,-0.492419802586207,-0.203193741396552,-0.344493013448276,-0.462733639137931,-0.182766476862069,-0.314646918448276,-0.468295081206897,-0.479841432931034,-0.39144792137931,-0.616915839310345,-0.495896271896552,-0.453337858448276
"walking",25,0.278992759054054,-0.0186477624716216,-0.108737636297297,-0.596007443513514,-0.161852411581081,-0.437133403243243,0.937483114459459,-0.127315870743243,0.188416273486486,-0.979499263243243,-0.965093441081081,-0.944995731216216,-0.0156305378067568,-0.0820768065347297,0.0867868736891892,-0.401158753783784,-0.604032097432432,-0.562775245405405,-0.609038908918919,-0.251880271094595,-0.533563220540541,-0.591449956486486,-0.170313804039189,-0.430624587162162,-0.411909719594595,-0.678750350135135,-0.561322950945946,-0.406678108108108,-0.567201282027027,-0.603544209459459
"walking",26,0.279264443728814,-0.0154259586949153,-0.108927011474576,-0.340185527559322,-0.136351391645763,-0.333486502542373,0.960647754576271,-0.133922185084746,0.108738699508475,-0.980055651016949,-0.969040314237288,-0.966231561694915,-0.00334085938813559,-0.0841507651508475,0.0851069247830508,-0.492885711355932,-0.57573544779661,-0.354549059491525,-0.321959549661017,-0.146702156576271,-0.33953964559322,-0.34799792561017,-0.185725832305085,-0.384445322372881,-0.368112905762712,-0.56182776559322,-0.318516813050847,-0.532999609491525,-0.587939604576271,-0.426232090508475
"walking",27,0.276849485438596,-0.0166478783221912,-0.112822289263158,-0.348475560526316,-0.187301214964912,-0.297318273508772,0.944759287368421,-0.187497034561404,-0.126210937305263,-0.979866136842105,-0.973792999824561,-0.956593490526316,-0.08558835714,-0.0365348163649123,0.118267750196491,-0.606860248596491,-0.529865057894737,-0.250120409298246,-0.308702374385965,-0.13678354122807,-0.312372595438596,-0.365256349298246,-0.267741550175439,-0.345515217192982,-0.498017935263158,-0.534724231403509,-0.318182379824561,-0.642349125614035,-0.530943838421053,-0.297847512280702
"walking",28,0.281228223888889,-0.0156759722981481,-0.103714705396296,-0.293003522222222,-0.117886186425926,-0.300928395925926,0.942930275555556,-0.229316151481481,-0.125912861222222,-0.976693902592593,-0.968780859814815,-0.944225031851852,-0.105896207861111,-0.0172822168012963,0.116065910925926,-0.503798624074074,-0.497684006666667,-0.242601384618519,-0.280062182962963,-0.127912276044444,-0.356337638518519,-0.298832423148148,-0.168789019540741,-0.326046195925926,-0.374681071666667,-0.50468173962963,-0.255029045018519,-0.545480217777778,-0.497470739444444,-0.308243390425926
"walking",29,0.271999916792453,-0.0162915600588679,-0.106632427301887,-0.174337940226415,-0.0917540612869811,-0.242828038264151,0.96237438509434,-0.127318078679245,0.0955792142264151,-0.978253538867925,-0.975272848113208,-0.945981437169811,-0.00795668167188679,-0.081960153154717,0.0856852236188679,-0.598868670943396,-0.181802636566038,-0.430232441132075,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.190355976849057,-0.182068539584906,-0.283348100981132,-0.431490048490566,-0.362232316226415,-0.397277495471698,-0.654313559056604,-0.0941359695075472,-0.494117483018868
"walking",30,0.276406758,-0.0175880385730769,-0.0986247068969231,-0.346394275230769,-0.173550021692308,-0.120476783907692,0.965217551076923,-0.157673823846154,-0.00392556384476923,-0.979752466923077,-0.970176562153846,-0.943958420615385,-0.0459505355861538,-0.0649170927338462,0.0839568239261538,-0.387920593846154,0.00600277892,-0.182569652430769,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.344928112461538,-0.215634315369231,-0.0931447617846154,-0.374440300461538,-0.175900924040154,-0.247350343692308,-0.399032346,0.0955456046230769,-0.237941473615385
"walking_downstairs",1,0.289188320408163,-0.00991850461020408,-0.107566190908163,0.0300353383483878,-0.0319359434489796,-0.230434213204082,0.931874418979592,-0.266610338979592,-0.0621199585938775,-0.950559811632653,-0.937018658979592,-0.895939695102041,-0.0350781902989796,-0.0909371290204082,0.0900850142030612,-0.458030542938775,-0.126349194938775,-0.124702454242857,0.0382291831510204,0.00154990783591837,-0.225574471693878,0.0243308391387755,-0.112963739953061,-0.297927894693878,-0.352449631363265,-0.0557022524693878,-0.0318694271979592,-0.495422486102041,-0.181414728657143,-0.238443565306122
"walking_downstairs",2,0.27761534806383,-0.0226614158361702,-0.116812942382979,0.0463666814446808,0.262881788951064,-0.10283790806383,0.861831345531915,-0.325780100638298,-0.0438890162723404,-0.940361759574468,-0.940068525531915,-0.931438313191489,-0.11594735287234,-0.00482329231914894,0.097173808906383,-0.320789230008511,-0.415739144893617,-0.279418388042553,0.112841160325532,0.278345041765957,-0.131290772,0.0161046198595745,0.171973972957447,-0.162032894287234,-0.145775970406383,-0.361913824,-0.0874944736085106,-0.379436674361702,-0.458732747446809,-0.422987665106383
"walking_downstairs",3,0.292423484693878,-0.0193554079328571,-0.116139842908163,-0.0574100475102041,-0.0331503723387755,-0.362240245489796,0.939057787755102,-0.228829214285714,-0.102352758040816,-0.950061129591837,-0.946094637755102,-0.899943947755102,-0.13157327645102,-0.0139358043959184,0.123826738353061,-0.261653414014286,-0.546740387959184,-0.44230776755102,-0.0421706943244898,-0.00770048300204082,-0.404452414285714,-0.0654417192653061,-0.109722354322449,-0.389723034061224,-0.129066574295918,-0.542694164081633,-0.302866461179592,-0.30863033105102,-0.553094540204082,-0.548164313265306
"walking_downstairs",4,0.279965329555556,-0.00980200850666667,-0.1067775246,0.0111935496222222,-0.21859832499,-0.479185977111111,0.947731858666667,-0.0620852772955556,0.148714808888889,-0.955258881333333,-0.932066041111111,-0.937753794444444,-0.102838822533333,-0.0704025952333333,0.05926394948,-0.370244695288889,-0.699453537111111,-0.498480800444444,-0.0722392276888889,-0.129606639466667,-0.494683451555556,0.0390098262533333,-0.32253131772,-0.512694303111111,-0.240298893435556,-0.717545840444444,-0.318306481022222,-0.414919000955556,-0.691518367333333,-0.621658471333333
"walking_downstairs",5,0.29354392712766,-0.00850107533191489,-0.100319930659574,0.275046110468085,0.0907630761042553,-0.325891435319149,0.956649352553192,-0.0607578318319149,0.0216777910246191,-0.950490938510638,-0.912363420851064,-0.927192732978723,-0.068294569906383,-0.0707805998787234,0.0806559989574468,-0.46064684487234,-0.409134149148936,-0.227869042382979,0.0984320090212766,0.0792280694042553,-0.374740089574468,0.336554724893617,0.0268269875085106,-0.353397850212766,-0.295345101425532,-0.382483075106383,-0.034175027916383,-0.51494094106383,-0.431552775319149,-0.374705187021277
"walking_downstairs",6,0.277045258145833,-0.019536840063125,-0.107209356208333,0.383681639791667,0.360164958768542,-0.320204232520417,0.928531455208333,-0.214046334375,-0.00307981704708333,-0.9544062675,-0.93357760125,-0.934378766458333,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.19830385328125,-0.18922957,-0.0940797929729167,0.328308506041667,0.339771173822917,-0.277602590916667,0.403369766666667,0.283247837625,-0.4060143105,0.0633716052854167,-0.130327465789583,0.15284524938125,-0.286724914610417,-0.235470976166667,-0.275667262770833
"walking_downstairs",7,0.28030708,-0.0166332372978723,-0.096938308587234,0.0660815600978723,-0.138179072734043,-0.0636402447755319,0.930623632765957,-0.12987167306383,-0.154935538544681,-0.964875962978723,-0.952678693617021,-0.92875646893617,-0.105409612961702,-0.049717460606383,0.116894769042766,-0.407744096,-0.29262613606383,-0.401051415531915,0.0443428315319149,-0.145302311446808,-0.139216222106383,0.0730110797851064,-0.190187141297872,-0.100121492529787,-0.33930147,-0.21444307293617,-0.299600267680851,-0.432730974446809,-0.351717743191489,-0.495120053191489
"walking_downstairs",8,0.283484089210526,-0.0211058674973684,-0.107598135394737,0.0241393473736842,0.343826273105263,0.1337170395,0.914023498421053,-0.187610243421053,-0.141817934963684,-0.945766561578947,-0.941580934473684,-0.897190012631579,-0.121189625973684,-0.0500760173342105,0.114143855152368,-0.258430885531579,0.0243131207736842,-0.129565242710526,0.136590199860526,0.388412779763158,0.159589756534211,-0.0260463260078947,0.232184078052632,0.0214914840105263,-0.130740445236842,0.116090879026316,0.0277498065176316,-0.302735102631579,-0.0461356322868421,-0.268253406210526
"walking_downstairs",9,0.295923445,-0.0203994269075476,-0.0910278793952381,0.213392270547619,-0.208310705504762,-0.00771530035714285,0.938417773333333,-0.0352304645104762,-0.082276174942619,-0.952141220714286,-0.936306558809524,-0.876641297380952,-0.0916383011071429,-0.0712598843142857,0.116804400690476,-0.396429197952381,-0.340765233142857,-0.279685150191905,0.103128506197619,-0.183120455428571,-0.103705822657857,0.250488758869048,-0.273561385142857,-0.0349494927142857,-0.325042890904762,-0.312512195452381,-0.250686586719048,-0.423558773952381,-0.364282565714286,-0.356561471714286
"walking_downstairs",10,0.290401594315789,-0.0200050770710526,-0.110848597247368,0.295733547631579,0.00407915363157895,-0.183557562032895,0.939807421052632,-0.0646160768947368,0.0418715409263158,-0.939267613157895,-0.937003823684211,-0.902085224736842,-0.124839594289474,-0.106742538831579,0.0724433685578947,-0.304745377026316,-0.311407525263158,-0.0353021837,0.215665273157895,0.00904660360263158,-0.157728357742105,0.324957743157895,-0.0633337717526316,-0.268686170263158,-0.214350280079211,-0.272495710342105,0.0391366814342105,-0.339514358157895,-0.343237004473684,-0.1503916379
"walking_downstairs",11,0.291605631956522,-0.0178097721219565,-0.111070149978261,0.142456557034783,0.0708122725543478,-0.324026938043478,0.941746406521739,-0.200321942608696,0.132371684891304,-0.954497498695652,-0.926310469565217,-0.925814906086956,-0.12506869905,-0.0262775345369565,0.057524457376087,-0.374069023580435,-0.495911719565217,-0.318959594782609,0.0351937228130435,0.0247508134326087,-0.377624755652174,0.179906764395652,0.0262777181065217,-0.348626581521739,-0.318777012804348,-0.528254524130435,-0.273459111956522,-0.397722757934783,-0.481127494565217,-0.397220471086957
"walking_downstairs",12,0.281521097391304,-0.018084266865793,-0.10955593226087,0.0424084916086956,0.11083534373913,-0.425017413478261,0.949861980652174,-0.178702175434783,-0.0561050624630435,-0.959504017391304,-0.94329842826087,-0.935399348043478,-0.112531564434783,-0.0427336692521739,0.0895434978391304,-0.362143061643478,-0.47628774326087,-0.337806681456522,0.0235049348717391,0.150510001156522,-0.402121221521739,0.0483347068913043,0.016749510173913,-0.48739012673913,-0.178856167345652,-0.420631474130435,-0.212767364326087,-0.4223632375,-0.518923134565217,-0.448512990434783
"walking_downstairs",13,0.294907553404255,-0.0143723839108511,-0.101993941531915,-0.0681563626617021,-0.03212524665,-0.158333146191489,0.941875619787234,-0.211555112553191,-0.0950820341687234,-0.952643084042553,-0.92854437106383,-0.893962984042553,-0.122672201757447,-0.0237205719148936,0.111284239655957,-0.417014161553191,-0.198848161170213,-0.322774082765957,-0.0726602663212766,-0.0364535247659574,-0.151178724793617,-0.0680436217021277,-0.0924444167085106,-0.233315176510213,-0.319677124659574,-0.133828886725532,-0.212906662531915,-0.452190386808511,-0.24966032923617,-0.427008254255319
"walking_downstairs",14,0.293422115555556,-0.0200141413657778,-0.0928330165533333,0.0178313402266667,0.378870491755556,0.451576075111111,0.81629643,-0.264254674666667,-0.392555882222222,-0.919098794,-0.920725940666667,-0.879565316666667,-0.0147079653333333,-0.0945288409066667,0.0353344537555556,-0.354551638377778,0.0569902222622222,0.356198597177778,0.0212541553977778,0.3714824704,0.280735952206667,0.0140826092322222,0.29363389996,0.427563832371111,-0.295315541666667,0.0132082347333333,0.492414379822222,-0.378882872733333,0.0741391154937778,0.182794696328889
"walking_downstairs",15,0.280198851190476,-0.00563047804309524,-0.110526066428571,0.406471051190476,0.186532377428571,-0.281982181666667,0.932302200476191,-0.167462317142857,0.0788822410992857,-0.942806478333333,-0.925685893571429,-0.93400831,-0.136618653071429,-0.0346755727619048,0.0711758197607143,-0.318692525928571,-0.37320816,-0.250648085714286,0.235309825547619,0.167518099964286,-0.259812204547619,0.466325681428571,0.1199936036,-0.357407559285714,-0.22735956545,-0.402332301666667,-0.18319480152381,-0.351630000285714,-0.360972848571429,-0.3436733
"walking_downstairs",16,0.295586802191489,-0.0183898583787234,-0.119873705148936,0.207251997929787,-0.146993837655319,0.0114353944787234,0.917818427021277,-0.0584832676382979,-0.225382496382979,-0.957785118085106,-0.955487793617021,-0.910588943191489,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.45418847106383,-0.528329304680851,-0.444636334893617,0.0368263528276596,-0.134598352726809,-0.04769426376,0.266115492098298,-0.208680587882979,-0.0379716239787234,-0.420844008625532,-0.479512983617021,-0.375000625531915,-0.470373498510638,-0.565214032765957,-0.521100818723404
"walking_downstairs",17,0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.187719760269565,-0.0607892037384783,-0.231064156615217,0.928817578043478,-0.151077057652174,-0.160962985956522,-0.950026242173913,-0.946576675652174,-0.901097766521739,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.370436868891304,-0.459281989565217,-0.468462984347826,-0.0226239171245652,-0.130272514565217,-0.3180818605,0.258941676302174,-0.0860527358695652,-0.245413541641304,-0.316412962967391,-0.451126869347826,-0.403380386086957,-0.393194731747826,-0.469390428043478,-0.540949520217391
"walking_downstairs",18,0.288439468909091,-0.0168666920221818,-0.1033908092,-0.302634565090909,-0.254214045818182,-0.418610127454545,0.932277478363636,-0.225809125454545,-0.0493636733454545,-0.960404874545455,-0.932962218181818,-0.921661749636364,-0.0576548655654545,-0.0636214336761818,0.0987471683127273,-0.502473033509091,-0.617230786,-0.483658260727273,-0.350086793272727,-0.309049613818182,-0.505824358,-0.285535871636364,-0.273798158,-0.418258649818182,-0.489232274509091,-0.641527595090909,-0.447030699454545,-0.513947089545455,-0.607757979272727,-0.543996110545454
"walking_downstairs",19,0.262688053871795,-0.0145942275069487,-0.133695240660974,0.626917070512821,0.514816445641026,0.049322451025641,0.881940855128205,-0.215018042307692,-0.126146868942821,-0.899726139487179,-0.917880864102564,-0.899363131794872,-0.205775427307692,0.0274707556666667,0.163962510807692,0.267657219333333,0.0483147743589744,-0.0314083457948718,0.537012022051282,0.494457802230769,0.110659220744872,0.658506543333333,0.427928785230769,-0.0783635041538461,0.474962448333333,0.147083143564103,0.210673073192308,0.196613286661538,-0.028489571974359,-0.215892226769231
"walking_downstairs",20,0.296144421355556,-0.00964120773155556,-0.104602925937778,0.0745098785288889,0.616937015333333,-0.160938536488889,0.91972663,-0.277419718666667,-0.0282591579777778,-0.940458075111111,-0.908577153777778,-0.919693532888889,-0.111367747557778,0.0139023395111111,0.103900480541333,-0.204939567711111,-0.146794177311111,0.159723529622222,-0.0343309987555556,0.524187686888889,-0.188098811986667,0.113033424261778,0.560191344,-0.213916756933333,-0.0629572600911111,-0.138097945555556,0.257037841093333,-0.253365630644444,-0.159961424355556,0.0183050845333333
"walking_downstairs",21,0.3014610196,-0.0173195390157778,-0.09816866218,0.224343492244444,0.301336399711111,-0.0717893558666667,0.872683205555556,-0.356673289555556,-0.187870253333333,-0.940194827777778,-0.940111830666667,-0.916324556888889,-0.126388023595556,0.0162145300888889,0.148610020955556,-0.442148617666667,-0.353733478222222,-0.349759493777778,0.104323529982222,0.181138042506667,-0.0769713066866667,0.266987750733333,0.277894323022222,-0.145081705591111,-0.366748752888889,-0.308879866288889,-0.238221682666667,-0.469790144111111,-0.388418746666667,-0.450772139111111
"walking_downstairs",22,0.284458963861111,-0.0197999371686389,-0.1074157796,0.348618168333333,0.239812250944444,-0.325722718055556,0.921820641944444,-0.222215179444444,0.0412987957222222,-0.941242334722222,-0.945824352777778,-0.906594023333333,-0.0779611213138889,-0.0697154455833333,0.0500708760555556,-0.237349190997222,-0.550303216666667,-0.280417950555556,0.195348406222222,0.225766560777778,-0.322795653888889,0.402891960277778,0.167409716861111,-0.383242679444444,-0.0954349339722222,-0.525006840277778,-0.194915698805556,-0.284532358444444,-0.570339899444444,-0.377319033611111
"walking_downstairs",23,0.289897411148148,-0.0162111457238889,-0.0988123712574074,0.0441392843425926,0.10825903416963,0.229898742944444,0.923711401296296,-0.110028841648148,-0.153671532259259,-0.950790837407407,-0.93901254962963,-0.905888257592593,-0.0578230190203704,-0.0853077464277778,0.0953602497222222,-0.416133032777778,0.213825552277778,-0.208702488240741,0.205428216353704,0.0959432893981482,0.280518877574074,-0.0282962478037037,0.0432283686975926,0.0947940973814815,-0.214730713222222,0.328817010088889,-0.141266888477778,-0.482598325037037,0.12605231802963,-0.305896699222222
"walking_downstairs",24,0.288631208909091,-0.0145730348310909,-0.104818820272727,-0.08273248054,-0.102607326783636,-0.205566380745455,0.950883416727273,-0.128326710927273,-0.140123155018182,-0.961845327454545,-0.941478979454546,-0.942207718727273,-0.0867069010690909,-0.0542300245127273,0.111973650603636,-0.431919067945455,-0.484673524,-0.491077244909091,-0.222324293454545,-0.0861829752472727,-0.173825083587273,-0.0349085946785455,-0.169191147529091,-0.291553822381818,-0.272469211854545,-0.433475431818182,-0.396286646363636,-0.484894683818182,-0.523412701636364,-0.573281905454545
"walking_downstairs",25,0.291329666206897,-0.0210170522987931,-0.107192376965517,-0.253756934258621,-0.14054060387069,-0.457972381896552,0.929627532241379,-0.0724270175862069,0.21879595837931,-0.964470066724138,-0.937816011034483,-0.92619169637931,0.00299112856551724,-0.101115076366897,0.0980750249310345,-0.288824754586207,-0.523377914655172,-0.443780454482759,-0.372245192931034,-0.196381053741379,-0.556097089137931,-0.213028874331034,-0.166842375587931,-0.449465441724138,-0.217799723931034,-0.632916352241379,-0.410311447586207,-0.316252107741379,-0.470641125,-0.506738306724138
"walking_downstairs",26,0.2792845828,-0.01262580966778,-0.1064396194,0.17395384962,-0.011629910112,-0.284807676,0.9467972718,-0.0799003729,0.1539063202,-0.9627219918,-0.9354258554,-0.9330817682,-0.010752208236,-0.1003822042168,0.082221399603,-0.33131291446,-0.4734080504,-0.3320502392,0.022800096142,-0.006237000044,-0.2796400557,0.22678384386,-0.078283777824,-0.3466485178,-0.12591815458,-0.44312621,-0.22138882542,-0.3981998635,-0.4975063388,-0.434482187
"walking_downstairs",27,0.2975441875,-0.0135564467159091,-0.112837694688636,0.167407531090909,-0.0979710029522727,-0.240040783340909,0.931380178636364,-0.166938774772727,-0.140047614122727,-0.946975165,-0.934963993181818,-0.920921521590909,-0.159826551905227,-0.0163131590545455,0.152695027609091,-0.363722908386364,-0.481813367954545,-0.257846157386364,0.0829831545090909,-0.0626729573068182,-0.241600361090909,0.194912716568182,-0.17564706475,-0.303090701863636,-0.2966286115,-0.402132810611364,-0.144904904113636,-0.390968436431818,-0.543033246590909,-0.367816046590909
